Timestamp(us), ax, ay, az, gx, gy, gz, mx, my, mz,period
3753676910,15854,2919,-4077,394,-1398,597,106,243,-1342,0
3753696899,13085,2380,-4316,344,-1535,809,95,237,-1392,0
3753716888,13099,1496,-4551,318,-1733,1060,118,231,-1403,0
3753736877,12490,-7,-5018,378,-2055,1205,112,207,-1428,0
3753756866,11187,-1628,-4882,333,-2250,1255,106,207,-1417,0
3753776855,10940,-2408,-5527,321,-2349,1180,112,201,-1415,0
3753796844,10911,-1695,-7079,159,-2313,1054,124,201,-1415,0
3753816833,10380,-437,-8882,0,-2024,904,148,213,-1428,0
3753836822,9295,1187,-9918,85,-1653,773,148,207,-1378,0
3753856811,10533,3167,-9886,10,-1459,846,148,213,-1428,0
3753876800,11639,5799,-9813,-72,-1556,928,160,213,-1428,0
3753896789,10616,8020,-9782,-51,-1536,856,154,184,-1453,0
3753916778,9738,9025,-9393,-30,-1062,702,160,201,-1440,0
3753936767,9605,8775,-8644,134,-442,376,172,207,-1453,0
3753956756,11939,7675,-7982,36,55,202,148,213,-1453,0
3753976745,13449,6706,-8850,-78,162,67,154,213,-1440,0
3753996734,12887,5658,-10095,-61,-3,-97,154,219,-1490,0
3754016723,12005,4517,-10410,-84,-151,-103,166,196,-1476,0
3754036712,11912,3927,-10300,-164,-171,-57,178,207,-1465,0
3754056701,12005,3574,-10737,-214,-200,14,172,201,-1453,0
3754076690,11524,2605,-11449,-236,-230,83,166,213,-1428,0
3754096679,11634,2019,-11573,-250,-205,149,160,213,-1440,0
3754116668,11985,2087,-11592,-209,-230,153,160,219,-1440,0
3754136657,11477,1897,-11850,-152,-292,139,172,201,-1453,0
3754156646,10362,1710,-12667,-34,-219,98,172,207,-1465,0
3754176635,10059,936,-12988,144,26,53,166,213,-1428,0
3754196624,10522,1359,-12659,149,129,151,166,225,-1415,0
3754216613,10701,2481,-12444,171,130,186,166,201,-1440,0
3754236602,9624,3080,-12610,285,27,160,172,219,-1415,0
3754256591,8609,2752,-12668,440,205,14,160,190,-1440,0
3754276580,8433,2292,-11937,508,473,-102,184,225,-1415,0
3754296569,9759,2018,-11028,487,719,-147,154,201,-1440,0
3754316558,10767,2128,-10681,451,708,-205,172,207,-1440,0
3754336547,10710,2214,-10539,412,510,-283,160,196,-1440,0
3754356536,10464,2011,-10379,396,343,-342,178,196,-1501,0
3754376525,10631,1951,-10455,400,285,-351,160,201,-1453,0
3754396514,10832,1665,-10935,403,301,-328,160,178,-1490,0
3754416503,12064,2415,-10692,368,439,-358,154,196,-1478,0
3754436492,11984,2074,-9143,360,611,-438,160,160,-1465,0
3754456481,12783,2465,-7538,206,879,-348,160,172,-1478,0
3754476470,13504,2480,-8581,96,639,-6,148,166,-1501,0
3754496459,13276,2663,-10002,33,312,139,142,190,-1501,0
3754516448,14388,2892,-9799,-159,161,214,148,178,-1465,0
3754536437,14307,3022,-10146,-410,-340,417,130,178,-1490,0
3754556427,12929,4553,-10572,-445,-166,380,142,190,-1501,0
3754576416,11893,3543,-11732,-223,0,134,136,190,-1440,0
3754596405,11207,3291,-11565,-177,14,183,130,190,-1428,0
3754616394,11238,2820,-10522,-140,131,234,142,184,-1490,0
3754636383,10566,1600,-10649,7,263,171,148,178,-1465,0
3754656372,9524,493,-11166,145,430,59,130,190,-1453,0
3754676361,9798,105,-10589,219,632,-7,130,190,-1465,0
3754696350,11788,910,-8787,209,746,-4,112,184,-1490,0
3754716339,11927,1401,-8487,256,635,-101,106,196,-1478,0
3754736328,11351,1325,-9493,314,517,-193,124,184,-1490,0
3754756317,12811,2151,-9607,307,460,-206,124,178,-1476,0
3754776306,14228,3728,-8660,400,184,-118,112,172,-1490,0
3754796295,13785,3186,-8321,533,-203,126,100,178,-1501,0
3754816284,12277,858,-8412,498,-474,81,112,172,-1465,0
3754836273,12224,804,-7985,389,-252,-365,112,172,-1501,0
3754856262,12944,609,-7499,483,186,-548,130,154,-1501,0
3754876251,12626,1163,-7832,634,526,-722,130,166,-1501,0
3754896240,12874,1762,-8697,515,425,-651,124,172,-1501,0
3754916229,14218,1278,-9017,80,-23,-260,130,178,-1526,0
3754936218,14122,1529,-9188,26,-213,-340,106,160,-1501,0
3754956207,13789,2226,-9475,-52,-365,-361,124,166,-1513,0
3754976196,13015,2263,-9882,63,-347,-525,124,172,-1538,0
3754996185,12844,3152,-9990,144,-176,-489,136,166,-1490,0
3755016174,12960,4012,-9716,133,-109,-386,136,166,-1551,0
3755036163,13359,3774,-9513,65,-175,-414,136,166,-1538,0
3755056152,12571,3712,-9842,75,-92,-433,136,160,-1501,0
3755076141,13350,3420,-9632,-86,-62,-59,148,184,-1526,0
3755096130,12833,3082,-9557,34,-44,-198,142,166,-1538,0
3755116119,12679,3253,-9394,21,31,-146,148,190,-1501,0
3755136108,13096,3458,-8811,-70,-53,-58,142,172,-1551,0
3755156097,12271,3532,-8937,-130,-170,-67,142,172,-1551,0
3755176086,11751,3411,-9365,-208,-204,10,142,166,-1551,0
3755196075,11463,3884,-9898,-290,-272,-8,142,190,-1515,0
3755216064,10907,3747,-10117,-554,-465,141,148,178,-1526,0
3755236053,11374,4072,-10127,-859,-578,399,142,201,-1478,0
3755256042,12078,3406,-10195,-662,-557,141,166,178,-1501,0
3755276031,10823,3844,-10988,-348,-545,-203,148,207,-1490,0
3755296020,10524,3540,-10840,-198,-406,-113,172,201,-1476,0
3755316009,10372,3764,-10324,-173,-308,-163,166,196,-1465,0
3755335998,10469,4063,-10064,-163,-139,-251,172,201,-1490,0
3755355987,11391,4405,-10176,-158,-8,-260,172,207,-1440,0
3755375976,12580,4597,-10395,-174,-70,-236,172,184,-1451,0
3755395965,11972,4094,-10878,-138,-304,-284,166,213,-1526,0
3755415954,9849,3638,-11194,-71,-436,-374,178,213,-1490,0
3755435943,9741,4065,-10528,-65,-311,-337,172,196,-1476,0
3755455932,9899,4031,-9928,-87,-169,-315,184,213,-1453,0
3755475921,11466,4919,-10360,-203,-265,-359,196,207,-1490,0
3755495910,10943,4649,-11638,-116,-420,-381,213,196,-1476,0
3755515899,10127,4759,-11737,-18,-505,-364,201,219,-1501,0
3755535888,9850,5184,-10978,-25,-509,-351,207,201,-1476,0
3755555877,9902,5055,-10676,2,-180,-343,201,207,-1490,0
3755575866,9640,4732,-10790,2,-22,-392,213,219,-1490,0
3755595855,9237,4727,-11089,-8,-117,-437,190,219,-1476,0
3755615844,9103,4825,-11217,15,-168,-459,201,207,-1501,0
3755635833,9406,5097,-10770,11,-19,-454,207,225,-1490,0
3755655822,9907,5034,-10567,84,95,-392,219,219,-1465,0
3755675811,10207,4957,-11127,68,67,-467,213,219,-1501,0
3755695800,10588,5861,-11500,-37,41,-542,225,219,-1501,0
3755715789,10823,6174,-11335,-89,91,-446,213,201,-1490,0
3755735778,10804,6243,-11114,-132,176,-364,231,207,-1465,0
3755755767,10918,6169,-11083,-150,269,-305,213,213,-1490,0
3755775756,11647,6105,-10992,-115,549,-232,225,201,-1440,0
3755795745,12952,5000,-10806,-177,521,-309,219,237,-1465,0
3755815734,12081,5987,-10490,-619,187,-553,207,207,-1465,0
3755835723,11387,6395,-9769,-458,99,-331,219,219,-1476,0
3755855712,10733,5724,-9643,-274,113,-172,225,213,-1428,0
3755875701,10017,5861,-9894,-296,304,-105,219,207,-1378,0
3755895690,10325,6057,-10079,-291,551,0,207,231,-1465,0
3755915679,11006,6125,-9872,-268,666,55,213,225,-1465,0
3755935668,11837,6001,-10040,-266,629,59,213,207,-1453,0
3755955657,12116,5542,-10497,-309,385,-5,196,231,-1465,0
3755975646,11921,5958,-10695,-414,133,-82,190,231,-1451,0
3755995635,11915,6698,-10866,-453,16,-82,207,231,-1440,0
3756015625,11766,7227,-10661,-443,-105,-55,231,243,-1428,0
3756035614,10854,7619,-10219,-384,-138,-61,207,243,-1417,0
3756055603,10479,7666,-10033,-258,44,-20,196,237,-1440,0
3756075592,10451,7392,-9624,-142,170,56,196,237,-1428,0
3756095581,10695,6945,-9378,-140,129,84,201,267,-1403,0
3756115570,10574,6988,-9284,-143,97,77,190,237,-1428,0
3756135559,10515,7057,-9081,-141,51,9,196,267,-1440,0
3756155548,10532,7060,-9008,-128,13,16,219,261,-1428,0
3756175537,10921,7262,-9006,-130,-83,76,201,237,-1440,0
3756195526,10877,6953,-9082,-124,-262,145,201,243,-1428,0
3756215515,10917,6980,-9033,-154,-468,186,196,255,-1378,0
3756235504,10785,7065,-9241,-168,-645,219,213,255,-1403,0
3756255493,10205,6912,-9806,-179,-745,224,207,267,-1453,0
3756275482,9956,7098,-10057,-169,-732,208,213,267,-1390,0
3756295471,9501,7164,-10434,-133,-707,247,201,255,-1417,0
3756315460,9541,7026,-10411,-94,-579,308,225,267,-1428,0
3756335449,9708,7435,-10204,-34,-310,378,213,267,-1392,0
3756355438,9668,7330,-10209,34,-206,354,213,273,-1415,0
3756375427,9653,7509,-10121,96,-124,333,207,261,-1392,0
3756395416,9852,7494,-9799,148,-162,325,213,273,-1428,0
3756415405,9589,7256,-9854,154,-366,336,213,261,-1403,0
3756435394,9384,7367,-9706,96,-338,296,225,255,-1417,0
3756455383,9087,7480,-9409,58,-335,217,213,267,-1417,0
3756475372,8717,7441,-9226,48,-214,135,219,261,-1403,0
3756495361,8719,7422,-9225,-13,-109,145,207,267,-1378,0
3756515350,8849,7390,-9071,-109,-44,202,196,267,-1403,0
3756535339,9840,7625,-8805,-130,57,171,231,261,-1417,0
3756555328,9840,7625,-8805,-123,-22,-97,213,267,-1403,0
3756575317,10129,6770,-8730,-123,-22,-97,201,267,-1403,0
3756595306,10047,6610,-8727,-91,-59,-277,219,267,-1403,0
3756615295,9664,6827,-9201,-158,-161,-464,219,267,-1403,0
3756635284,9967,6804,-9860,-166,-134,-517,225,273,-1403,0
3756655273,9251,7226,-10152,-130,-150,-551,225,285,-1392,0
3756675262,8803,7774,-10704,-101,-51,-615,219,261,-1417,0
3756695251,8482,7917,-11579,-52,144,-717,231,273,-1378,0
3756715240,8434,7595,-11673,26,385,-762,237,255,-1367,0
3756735229,8451,7192,-11321,104,579,-747,237,255,-1390,0
3756755218,8665,6830,-11338,155,708,-754,243,273,-1403,0
3756775207,9308,6724,-12076,166,755,-776,231,261,-1367,0
3756795196,10312,7370,-13282,167,712,-828,213,261,-1415,0
3756815185,11309,8762,-13975,160,555,-855,219,273,-1403,0
3756835174,11015,10154,-13281,189,381,-864,249,261,-1417,0
3756855163,10083,10971,-12219,295,387,-811,231,249,-1403,0
3756875152,9914,11056,-11050,464,579,-667,255,255,-1428,0
3756895141,9657,10432,-9535,658,786,-580,243,255,-1417,0
3756915130,9165,9614,-8456,781,957,-507,243,243,-1465,0
3756935119,9321,8578,-7568,816,1124,-309,237,237,-1453,0
3756955108,9728,7780,-7310,782,1146,-203,225,237,-1490,0
3756975097,10222,7528,-7139,669,1031,-134,225,243,-1476,0
3756995086,10298,7741,-7037,497,757,-101,231,231,-1501,0
3757015075,10260,7914,-7269,321,431,-119,201,225,-1515,0
3757035064,10333,7996,-7837,163,96,-153,213,213,-1540,0
3757055053,10591,7107,-7234,182,-184,-142,213,213,-1513,0
3757075042,7851,7507,-4040,164,-283,-100,219,225,-1501,0
3757095031,7948,9465,-7503,10,98,63,237,225,-1490,0
3757115020,11026,8741,-10218,-148,291,261,201,225,-1490,0
3757135009,12293,10074,-10443,-270,-78,113,213,219,-1490,0
3757154998,10602,9534,-8780,-303,-530,180,219,213,-1501,0
3757174987,9574,9844,-9288,-360,-776,181,219,219,-1476,0
3757194976,9218,10143,-10629,-315,-668,120,219,225,-1465,0
3757214965,9276,10093,-10533,-210,-391,178,231,225,-1453,0
3757234954,9657,10078,-10377,-101,-152,240,231,231,-1465,0
3757254943,11366,10228,-11338,-4,-24,276,231,243,-1465,0
3757274932,12888,10545,-11452,78,-189,362,213,243,-1465,0
3757294921,12439,10665,-10404,150,-551,489,237,225,-1465,0
3757314910,10656,10424,-9915,227,-736,643,231,219,-1440,0
3757334899,9992,10305,-10344,274,-651,808,225,213,-1478,0
3757354888,10130,10136,-10770,230,-521,954,225,219,-1501,0
3757374877,10645,9854,-11106,170,-501,1004,225,213,-1490,0
3757394866,10227,9631,-10420,98,-640,1030,225,231,-1476,0
3757414855,8964,8728,-9555,-5,-727,1022,225,213,-1451,0
3757434844,7925,7653,-9312,-62,-816,1016,231,196,-1478,0
3757454833,7764,6909,-9251,-133,-749,936,243,207,-1465,0
3757474822,8074,6471,-10425,-158,-528,814,225,225,-1440,0
3757494812,9863,6495,-12419,-183,227,803,219,225,-1453,0
3757514801,11004,4054,-14445,-185,914,520,219,213,-1453,0
3757534790,10616,3818,-16279,-87,783,-30,219,201,-1465,0
3757554779,10870,3215,-14620,55,864,-183,225,190,-1453,0
3757574768,11695,1317,-14796,484,1337,-21,207,213,-1440,0
3757594757,13211,-2553,-13846,943,1805,338,196,190,-1465,0
3757614746,13694,-3726,-12280,1049,2254,270,172,184,-1453,0
3757634735,13277,-3040,-8992,920,2376,516,178,166,-1465,0
3757654724,13009,-3663,-4229,808,2075,982,148,136,-1453,0
3757674713,12707,-4085,850,488,1114,1367,136,166,-1515,0
3757694702,11260,-3166,2038,257,-26,1442,118,160,-1478,0
3757714691,9330,-2099,-313,14,-765,1297,130,160,-1515,0
3757734680,7072,102,-2931,-462,-764,876,106,154,-1490,0
3757754669,7856,2862,-6087,-873,-491,443,112,166,-1490,0
3757774658,10811,7069,-8851,-920,-961,171,130,172,-1490,0
3757794647,9588,9823,-11814,-909,-1488,-96,130,190,-1478,0
3757814636,6935,9902,-15299,-638,-1040,-159,136,178,-1501,0
3757834625,8629,8955,-16335,-239,-72,-94,154,190,-1476,0
3757854614,10757,7573,-15117,103,444,-34,142,184,-1476,0
3757874603,11311,5842,-12648,298,563,14,130,184,-1476,0
3757894592,11496,4525,-10254,304,478,117,136,207,-1428,0
3757914581,11326,4069,-9235,241,298,128,118,190,-1515,0
3757934570,11207,3654,-8674,145,92,107,130,190,-1478,0
3757954559,11440,3235,-8367,46,-194,76,124,178,-1490,0
3757974548,11427,2819,-8178,-43,-430,-24,142,196,-1490,0
3757994537,11353,2767,-8027,-109,-594,-160,124,184,-1478,0
3758014526,10972,3050,-8563,-130,-713,-303,136,201,-1490,0
3758034515,11020,3195,-9892,-84,-748,-445,154,190,-1465,0
3758054504,12279,3169,-11626,-8,-695,-501,160,201,-1501,0
3758074493,13088,3894,-11700,22,-524,-624,166,201,-1476,0
3758094482,13553,5294,-10536,73,-290,-851,166,184,-1465,0
3758114471,12722,5875,-10303,147,-146,-981,166,201,-1490,0
3758134460,12475,5367,-10730,273,144,-955,172,190,-1515,0
3758154449,12371,4308,-11333,419,407,-802,196,184,-1515,0
3758174438,12985,4036,-10891,444,689,-649,160,184,-1476,0
3758194427,13492,4124,-9842,467,830,-503,184,184,-1478,0
3758214416,14139,4543,-8314,431,777,-322,166,178,-1526,0
3758234405,15242,5335,-6607,-40,583,-151,160,172,-1526,0
3758254394,13834,3151,-7990,-258,157,22,166,166,-1515,0
3758274383,12342,3459,-10157,363,115,-2,166,178,-1551,0
3758294372,12269,4797,-9833,490,341,-11,178,172,-1538,0
3758314361,12380,4754,-9114,478,525,53,160,172,-1563,0
3758334350,13761,5303,-8356,274,590,131,148,172,-1515,0
3758354339,13688,5292,-8202,-186,287,305,154,172,-1526,0
3758374328,12290,4566,-9054,-94,96,202,142,172,-1513,0
3758394317,11851,4207,-9292,21,40,105,136,172,-1526,0
3758414306,11095,4009,-9391,21,43,67,148,178,-1513,0
3758434295,11840,4248,-8752,82,274,4,160,196,-1526,0
3758454284,12468,4186,-8163,116,178,53,142,172,-1538,0
3758474273,12393,3515,-8627,129,-10,68,142,178,-1551,0
3758494262,12214,3665,-9420,60,-78,138,148,190,-1538,0
3758514251,12361,3657,-9502,36,-93,104,148,166,-1526,0
3758534240,12285,4005,-9228,49,41,-8,142,172,-1526,0
3758554229,12782,3851,-8842,-4,50,122,142,178,-1526,0
3758574218,13246,3896,-9164,-32,-110,218,118,154,-1501,0
3758594207,13087,3338,-9656,70,-221,-19,148,166,-1513,0
3758614196,12346,4294,-9698,129,-247,-47,148,184,-1501,0
3758634185,12426,3334,-9660,165,-62,-139,130,184,-1526,0
3758654174,12174,3907,-9325,193,-37,-150,142,166,-1513,0
3758674163,12250,4154,-9391,163,-24,-112,154,178,-1490,0
3758694152,12192,3821,-9637,46,-80,-17,160,184,-1540,0
3758714141,12345,3736,-9577,6,-166,-25,160,160,-1540,0
3758734130,12130,3680,-9209,-15,-243,-33,166,166,-1551,0
3758754119,11967,3676,-9034,-111,-277,13,160,160,-1526,0
3758774108,11980,3810,-9128,-194,-335,0,154,184,-1490,0
3758794097,11849,3818,-9676,-257,-401,10,154,184,-1540,0
3758814086,12156,3589,-9973,-319,-419,158,154,178,-1513,0
3758834075,12551,3859,-9976,-350,-585,250,172,178,-1513,0
3758854064,11614,4100,-9922,-316,-341,187,160,172,-1478,0
3758874053,11671,4391,-10140,-187,-155,55,154,190,-1490,0
3758894042,11669,4067,-10437,-77,-108,31,172,178,-1513,0
3758914031,11800,4145,-10114,-62,-10,49,166,184,-1501,0
3758934020,12013,4115,-9952,-48,39,73,154,178,-1526,0
3758954010,11935,3964,-9874,-44,55,81,172,184,-1551,0
3758973999,11602,3876,-9793,-52,38,76,178,190,-1563,0
3758993988,11575,4010,-9783,-3,54,38,172,190,-1501,0
3759013977,11456,3665,-9644,25,76,19,172,196,-1515,0
3759033966,11287,3638,-9834,-5,54,45,166,190,-1501,0
3759053955,11333,3634,-10059,-37,38,44,148,184,-1490,0
3759073944,11575,3764,-9922,-65,37,38,154,172,-1526,0
3759093933,11643,3527,-9858,-106,-12,63,166,190,-1501,0
3759113922,11565,3687,-9879,-241,-149,65,154,190,-1526,0
3759133911,11412,4057,-10047,-305,-271,94,166,201,-1490,0
3759153900,11571,4189,-10145,-246,-260,118,172,201,-1490,0
3759173889,11574,4254,-9952,-226,-233,97,160,196,-1515,0
3759193878,11518,4269,-9941,-223,-197,41,166,196,-1476,0
3759213867,11557,4720,-10241,-229,-197,-13,172,196,-1526,0
3759233856,11655,4656,-10546,-188,-230,-11,166,219,-1515,0
3759253845,11409,4355,-10634,-141,-260,-33,172,196,-1490,0
3759273834,11314,4383,-10442,-110,-222,-47,160,213,-1476,0
3759293823,11343,4582,-10281,15,-75,-77,166,213,-1490,0
3759313812,11725,4475,-10381,69,96,-144,184,213,-1515,0
3759333801,11738,4393,-10377,150,308,-152,172,190,-1490,0
3759353790,12045,4584,-10232,343,567,-36,160,196,-1490,0
3759373779,12428,4521,-10265,384,438,-59,178,190,-1551,0
3759393768,11861,3904,-10327,276,215,-189,178,178,-1490,0
3759413757,12051,4194,-9985,160,219,-111,166,201,-1490,0
3759433746,12324,4340,-9795,58,133,-59,166,196,-1513,0
3759453735,11961,4173,-9976,0,40,-51,148,172,-1501,0
3759473724,10877,3597,-10445,-71,-32,62,160,196,-1526,0
3759493713,11398,4065,-10402,-513,-317,281,178,196,-1526,0
3759513702,11723,4805,-9539,-322,-219,167,172,207,-1526,0
3759533691,11113,4350,-9660,120,68,64,154,190,-1501,0
3759553680,11072,4087,-9690,151,129,61,166,172,-1540,0
3759573669,11553,4043,-9751,68,89,55,154,201,-1490,0
3759593658,11875,4021,-9928,17,9,34,154,219,-1465,0
3759613647,11547,3793,-10070,-57,-100,15,160,196,-1501,0
3759633636,11439,4269,-10170,-269,-230,27,166,201,-1526,0
3759653625,11853,4463,-9813,-103,-85,6,166,190,-1513,0
3759673614,12184,3899,-9885,-27,-62,-59,166,190,-1526,0
3759693603,11667,4312,-10108,-242,-228,-119,178,201,-1490,0
3759713592,11049,4908,-10372,-292,-280,-123,166,213,-1501,0
3759733581,10911,4892,-10572,-371,-366,33,172,219,-1501,0
3759753570,11058,4356,-10368,-216,-183,170,172,207,-1501,0
3759773559,11334,4407,-10148,-99,36,104,184,196,-1476,0
3759793548,11656,4566,-10263,-32,77,37,166,213,-1490,0
3759813537,11335,3748,-10312,-30,-7,41,172,219,-1501,0
3759833526,10615,3675,-9937,-221,-192,-28,190,207,-1515,0
3759853515,11056,4627,-9883,-303,-186,-3,148,225,-1465,0
3759873504,11243,5345,-9892,-225,-63,123,172,219,-1490,0
3759893493,11231,5010,-10045,-98,66,57,166,213,-1476,0
3759913482,11495,5053,-10375,34,161,-48,190,225,-1476,0
3759933471,11436,4839,-10425,94,137,-46,172,207,-1490,0
3759953460,11377,4604,-10649,117,44,-60,166,207,-1501,0
3759973449,11342,4565,-10495,91,-43,-82,172,207,-1490,0
3759993438,11237,4457,-10311,65,-89,-79,184,219,-1501,0
3760013427,11140,4520,-10219,61,-77,-68,160,207,-1465,0
3760033416,11046,4476,-10066,77,-27,-40,160,231,-1476,0
3760053405,11292,4673,-10250,72,15,-21,160,190,-1490,0
3760073394,11536,4744,-10298,101,3,-12,166,213,-1476,0
3760093383,11359,4710,-10216,108,-51,-13,184,231,-1501,0
3760113372,11138,4579,-10135,108,-91,15,172,207,-1526,0
3760133361,11183,4516,-10249,95,-79,16,184,219,-1478,0
3760153350,10944,4445,-10513,80,-60,9,184,213,-1490,0
3760173339,10975,4440,-10418,86,-32,-9,172,201,-1490,0
3760193328,11114,4516,-10180,91,-42,12,178,225,-1465,0
3760213317,11149,4487,-10216,101,-5,64,172,213,-1490,0
3760233306,11333,4180,-10260,90,28,49,184,201,-1476,0
3760253295,11439,4308,-10348,38,-7,-9,172,225,-1490,0
3760273284,11394,4407,-10515,15,-54,-36,178,219,-1501,0
3760293273,11111,4280,-10512,28,-100,-53,172,219,-1478,0
3760313262,11032,4402,-10401,45,-91,-33,178,201,-1478,0
3760333251,11152,4430,-10349,25,-12,1,172,207,-1453,0
3760353240,11165,4470,-10476,-22,55,5,178,213,-1490,0
3760373229,11169,4368,-10484,-45,79,50,190,225,-1515,0
3760393218,11165,4338,-10432,-67,68,20,178,213,-1540,0
3760413208,11170,4370,-10357,-79,41,24,172,201,-1478,0
3760433197,10985,4421,-10339,-82,22,21,172,201,-1478,0
3760453186,10866,4299,-10363,-60,22,-13,178,207,-1501,0
3760473175,11142,4177,-10277,-90,10,-7,172,213,-1478,0
3760493164,11442,4353,-10217,-163,-95,50,184,196,-1453,0
3760513153,11252,4371,-10153,-111,-43,-33,178,213,-1465,0
3760533142,10868,4416,-10148,-118,-76,-96,184,184,-1465,0
3760553131,10946,4646,-10237,-131,-24,-27,172,213,-1476,0
3760573120,11163,4761,-10317,-91,-8,39,172,207,-1476,0
3760593109,11223,4729,-10318,-103,-59,-28,190,219,-1501,0
3760613098,11655,4685,-10211,-184,-38,-47,196,225,-1451,0
3760633087,11635,4763,-10161,-204,-83,-85,184,219,-1453,0
3760653076,11571,4485,-10206,-301,-147,-77,172,231,-1465,0
3760673065,11161,4594,-10713,-387,-264,-167,178,225,-1501,0
3760693054,10723,4794,-10737,-354,-342,-228,184,225,-1478,0
3760713043,10889,4708,-10468,-303,-298,-222,196,225,-1440,0
3760733032,10172,4879,-10465,-378,-192,-352,172,243,-1453,0
3760753021,10722,4493,-10560,-367,7,-165,201,219,-1451,0
3760773010,11360,4399,-10957,-319,-25,-51,196,237,-1465,0
3760792999,10894,5281,-10616,-313,-159,-38,190,237,-1451,0
3760812988,10282,5189,-10606,-202,-181,16,201,219,-1453,0
3760832977,10131,5222,-10567,-125,-104,96,196,261,-1428,0
3760852966,10386,4578,-10727,-135,-73,111,196,261,-1440,0
3760872955,11502,4358,-11091,-217,-138,157,207,273,-1453,0
3760892944,11786,4802,-11647,-268,-327,231,201,249,-1428,0
3760912933,11135,5386,-11853,-297,-585,305,196,237,-1428,0
3760932922,9702,5598,-11573,-277,-722,245,190,249,-1428,0
3760952911,8832,5448,-11223,-142,-548,148,190,273,-1428,0
3760972900,9055,5622,-11190,-56,-229,121,213,261,-1392,0
